"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003.10",1864.20730767263,0.196969941511516,0.06216236653001,3.1686364677964,0.00153155828981753,0.00489802261129442
"ENSG00000000005.5",0.314667952394184,0.211633488100629,3.8926648138646,0.0543672517980097,0.956642569530038,NA
"ENSG00000000419.8",920.208902092263,0.352766001743083,0.0945159141271737,3.73234502359494,0.00018970541337714,0.000745879866385721
"ENSG00000000457.9",402.003091681985,-0.205517012040268,0.132942038297482,-1.5459144050461,0.122125241123901,0.213887561371426
"ENSG00000000460.12",641.583326368723,0.673587617780346,0.109302993848254,6.16257244257637,7.15725694225237e-10,6.54129662414092e-09
"ENSG00000000938.8",0,NA,NA,NA,NA,NA
"ENSG00000000971.11",485.707288076958,-0.309340746853118,0.138592911191607,-2.23200987838006,0.0256143100555078,0.0578312771990728
"ENSG00000001036.9",8349.46357488058,0.624413109941287,0.0619684974577237,10.0762990157584,7.0325282538735e-24,2.16936752517107e-22
"ENSG00000001084.6",6686.56353364278,0.391842771074547,0.110585955049111,3.54333216094693,0.000395104717026174,0.00145260406180225
"ENSG00000001167.10",1848.71446407797,0.104479971106921,0.107441197789195,0.972438629285536,0.330832382163636,0.465250992457458
"ENSG00000001460.13",681.631047165793,-0.688038674667361,0.100224074653517,-6.86500401271816,6.64893841385689e-12,7.64769585315428e-11
"ENSG00000001461.12",1503.31150640414,-0.535432892993542,0.114373046641963,-4.68146043769979,2.84838372453706e-06,1.56743372133462e-05
"ENSG00000001497.12",1672.76311614085,0.687741003557754,0.111890924963881,6.14653068405467,7.91960081067511e-10,7.19337830223687e-09
"ENSG00000001561.6",213.9990846152,-0.303139486222786,0.177782786618386,-1.70511156894779,0.0881736183720613,0.16430270660501
"ENSG00000001617.7",313.833793389543,0.58147331586689,0.135738338750651,4.28378099525034,1.83743782580582e-05,8.76283251674221e-05
"ENSG00000001626.10",704.463967093758,-1.68773993318358,0.18931251081282,-8.91509983115857,4.8737697286607e-19,1.07097287321113e-17
"ENSG00000001629.5",3244.06545606546,-0.162502889417617,0.149221055106488,-1.08900777642706,0.276150456436875,0.405646860951944
"ENSG00000001630.11",4706.28999492956,0.890090863954253,0.0869052516853712,10.2420837255809,1.28439858613767e-24,4.08660807514726e-23
"ENSG00000001631.10",1335.96977346343,0.0516366904762914,0.122318166570225,0.422150625080257,0.672915078115557,0.772377171097836
"ENSG00000002016.12",271.474047607141,-0.0962711249657831,0.185723550749431,-0.518357120447624,0.604209126276469,0.716599545957336
"ENSG00000002330.9",1111.88487817748,0.271552837815722,0.12768446760639,2.12674918810667,0.0334409281933975,0.0726947425626944
"ENSG00000002549.8",2016.00905350056,0.519703340257798,0.0670101189947653,7.75559494676313,8.79302614837594e-15,1.31976884590314e-13
"ENSG00000002586.13",17378.0268673703,0.148629857484827,0.100148937153216,1.48408821610799,0.137785518982358,0.235185126467042
"ENSG00000002587.5",101.495822298161,0.695383596673281,0.491287601543191,1.41543078736162,0.15694222811927,0.260981661317526
"ENSG00000002726.15",0.228912348543053,0.231075937673331,4.08045587180456,0.0566299317853274,0.954839990680652,NA
"ENSG00000002745.8",8.74898790940533,2.31627225152422,0.663326563684273,3.49190335248915,0.000479591746225058,0.00172484750835328
"ENSG00000002746.10",24.5132093265879,-1.68086702900601,0.483650776664774,-3.47537336877067,0.000510142779726397,0.00182137617232562
"ENSG00000002822.11",477.070210921495,0.223983919675961,0.203331450577742,1.10157046064216,0.270648456322687,0.399521625206992
"ENSG00000002834.13",12880.0545197527,0.738696548125185,0.0499221690300388,14.7969642040333,1.53244592013165e-49,1.57075706813494e-47
"ENSG00000002919.10",936.409300118301,-0.245988283772259,0.112001019754073,-2.19630396502093,0.0280701941290339,0.0625219081171371
"ENSG00000002933.3",0.415317101124048,-1.25121495460871,4.00533153234224,-0.312387362820133,0.754746153189899,NA
"ENSG00000003056.3",2884.94862857399,-0.0858050505440739,0.0562039721531877,-1.52667235529557,0.126842504939663,0.220544207511048
"ENSG00000003096.9",27.117098803335,0.919150591142029,0.387157741491746,2.374098442667,0.0175918595710511,0.042039274863977
"ENSG00000003137.4",5798.56818027754,0.265313269956712,0.0618675776032706,4.28840565987646,1.79960203729212e-05,8.61245714951121e-05
"ENSG00000003147.13",254.067252640746,0.220786885299403,0.139057703637558,1.58773573505044,0.112346108812538,0.200158991443241
"ENSG00000003249.9",2509.39848031085,-0.0116782987456733,0.0940516760251565,-0.124168959440442,0.901181498783022,0.937235703364439
"ENSG00000003393.10",1508.19339913709,-0.590092942729255,0.0986089614530709,-5.98417156041225,2.17493978079971e-09,1.87957042422899e-08
"ENSG00000003400.10",475.837310736977,-0.120090144812023,0.110672450816849,-1.08509519691363,0.27787949441959,0.407410683697742
"ENSG00000003402.15",3963.75485619597,-1.27965849882638,0.057308297806872,-22.3293754621504,1.91585856961568e-110,1.03424431783086e-107
"ENSG00000003436.10",6488.11016734648,-0.0892962844537457,0.0840250116370092,-1.06273456812489,0.287902339767388,0.418346886417633
"ENSG00000003509.11",341.846262399115,0.353394690875456,0.138088190281013,2.55919561373272,0.0104914687837352,0.0268453952107567
"ENSG00000003756.12",1727.20206102072,0.0739781827236151,0.0742745567976185,0.996009749680353,0.319245408055893,0.452690603578074
"ENSG00000003987.9",60.7831439792419,-0.418060860786554,0.293831191578141,-1.42279265363621,0.154796271627748,0.258312789182007
"ENSG00000003989.12",5644.21074554002,-0.10209964957571,0.176255097551639,-0.579272038051534,0.562405629741273,0.682872932498119
"ENSG00000004059.6",4454.39350984951,0.246450066334294,0.121836489518666,2.02279355969573,0.0430944359589344,0.0903683012242578
"ENSG00000004139.9",65.7440165379242,-0.587446957549374,0.295440994645511,-1.98837320546606,0.0467704299197215,0.0968602445715971
"ENSG00000004142.7",3990.91774042716,-0.187493010777046,0.0909682283787536,-2.06108235939699,0.0392951834695649,0.0837018935011973
"ENSG00000004399.8",776.445040363759,0.356048564654122,0.142333480823655,2.5015095717026,0.012366509952276,0.0309545021139274
"ENSG00000004455.12",4587.82058366935,0.0526521573352965,0.0677806904759814,0.77680172576516,0.437275758436164,0.571420385128726
"ENSG00000004468.8",12.4676287303538,-1.10740437118971,0.593098867255307,-1.86714969852237,0.061880685789371,0.122124994681802
"ENSG00000004478.5",4236.16610799843,0.995160888070776,0.0874484431951895,11.3799726068253,5.26162569488255e-30,2.24833847305073e-28
"ENSG00000004487.11",6993.03173563852,0.303673878015237,0.0653821877783668,4.64459646172492,3.40741816300507e-06,1.84930084282397e-05
"ENSG00000004534.10",1461.29354158532,-0.529797224160969,0.113493700132906,-4.6680760565613,3.04033358844283e-06,1.66401495318796e-05
"ENSG00000004660.10",140.929995380363,0.931334344891769,0.176901917695328,5.26469332286026,1.40423565488716e-07,9.50338338106875e-07
"ENSG00000004700.11",1253.29615342047,0.509348660779724,0.150285782138314,3.38920058526195,0.000700967142492969,0.00243660933090226
"ENSG00000004766.11",691.135698036975,0.495516114790978,0.141735527871774,3.49606144790502,0.000472179951368458,0.0016998759692818
"ENSG00000004776.7",9.04874359509033,0.857181357901263,0.748889458334755,1.14460331676628,0.252373517728996,0.378303324659487
"ENSG00000004777.14",380.925538157219,-0.186360467100784,0.164809943128777,-1.1307598532157,0.258156181742336,0.384954436016412
"ENSG00000004779.5",2461.12625131976,0.717191633788509,0.0802907243456454,8.93243447027648,4.16735223675977e-19,9.21998216862355e-18
"ENSG00000004799.7",107.23097243692,1.53146396451619,0.256606611163844,5.96813915888687,2.39974662625105e-09,2.06283952293714e-08
"ENSG00000004809.9",0.218501410437354,1.25685978439668,4.08045587181216,0.308019452698676,0.75806753038081,NA
"ENSG00000004838.9",10.3179950433264,0.798934225007695,0.70578114332937,1.13198578987092,0.257640408672536,0.384383824822821
"ENSG00000004846.12",109.206085272887,-2.31563292481383,0.244174225396695,-9.48352726849758,2.45829750198118e-21,6.41097069961115e-20
"ENSG00000004848.6",1.77935502642257,-0.0440510445385912,1.7459115355884,-0.0252309716962522,0.979870732973878,0.986755784138289
"ENSG00000004864.9",3921.8516966295,0.313624574236122,0.0720818690141467,4.35094953176881,1.35549251803367e-05,6.60613943110302e-05
"ENSG00000004866.14",852.190913007237,0.266558480868463,0.0881157512851401,3.02509457141082,0.00248555394434567,0.0075240273137716
"ENSG00000004897.7",3001.69465962379,-0.0765420064751465,0.126540848349925,-0.60487982713285,0.545258847807763,0.668569582090152
"ENSG00000004939.9",36.4075085054139,0.106993353692774,0.329888476055808,0.324331892317068,0.745686776951158,0.828240798083638
"ENSG00000004948.9",27.6210356732322,-0.769313844193,0.445410212587876,-1.72720297481104,0.0841312167849711,0.158283579906204
"ENSG00000004961.10",821.692981731026,0.458405614683022,0.0957595048845581,4.78705080227439,1.69250002768822e-06,9.70610408938057e-06
"ENSG00000004975.7",1701.05923188502,0.244351611956852,0.0834695816547776,2.92743304941275,0.00341772635731989,0.00995863230600856
"ENSG00000005001.5",70.7296767991169,-0.0575751810088768,0.249328106428309,-0.23092134229733,0.817375910029662,0.878708656140738
"ENSG00000005007.8",4714.96087109128,0.0989847568572278,0.0541890286962987,1.82665678346046,0.0677513899129721,0.131799851007878
"ENSG00000005020.8",508.637042979133,0.247959672615067,0.122400241105292,2.02581032828003,0.0427842251255072,0.0898923878966773
"ENSG00000005022.5",11860.2973995936,0.477948261776185,0.0773959930982652,6.17536183261273,6.60121136481856e-10,6.063903463031e-09
"ENSG00000005059.11",345.249306389396,0.0316226844831853,0.145982668007625,0.216619444724311,0.828504930828001,0.886823354577626
"ENSG00000005073.5",114.094607485011,-0.580655539929669,0.203263461518225,-2.85666462428914,0.00428117929753144,0.0121616731667289
"ENSG00000005075.11",2339.70388828813,0.0480606480775293,0.10420855099878,0.461196779121244,0.644657432302515,0.75007384174822
"ENSG00000005100.8",2967.96317380942,-0.538759956662685,0.103261154849872,-5.21745042892431,1.81402749971357e-07,1.20798418412258e-06
"ENSG00000005102.8",2.30060860734874,-0.685388665265289,1.69322801628025,-0.40478226126389,0.685637568924248,0.78240561081794
"ENSG00000005108.11",25.5421029563556,0.426299820363173,0.418824910906002,1.01784733730618,0.3087505118261,0.440625179681327
"ENSG00000005156.7",1491.00470972585,-0.927976021061753,0.114260316666899,-8.12159503957151,4.60096322157627e-16,7.84343151299239e-15
"ENSG00000005175.5",884.056536199489,-0.191639345240147,0.0912011079718195,-2.10128308199241,0.0356161239614812,0.0767944518115015
"ENSG00000005187.7",108.033837618351,1.48602692176611,0.342959822333088,4.33294754953209,1.47126170831853e-05,7.13813162558977e-05
"ENSG00000005189.15",110.083785050882,-0.233680939689733,0.256828611787438,-0.909871131815859,0.362890475766849,0.498728042688741
"ENSG00000005194.10",3156.50273344922,0.285507409331108,0.102165472833267,2.79455868419514,0.00519706072793192,0.0144622161946353
"ENSG00000005238.15",123.767549460042,0.410842762079924,0.189046214004782,2.17323983049737,0.0297622714302967,0.0657751072343962
"ENSG00000005243.5",0.768523078242752,-2.50120202314424,2.86991801337796,-0.871523859387281,0.383468184130544,NA
"ENSG00000005249.8",1979.34832964013,0.303069442680996,0.116505457809147,2.60133257600231,0.00928623802027899,0.0241126542790473
"ENSG00000005302.13",1975.80763654566,-0.593851186945852,0.0821072152100352,-7.23263096217239,4.7372543519517e-13,6.12778228672986e-12
"ENSG00000005339.8",5829.18512685103,-0.514344626267086,0.102972683185425,-4.99496187101287,5.88473928036985e-07,3.61957283120356e-06
"ENSG00000005379.11",0.995813128045648,-0.489000887158021,2.33237179010141,-0.209658206823347,0.833934446625849,NA
"ENSG00000005381.6",0.382160288626284,0.228039728362645,3.66405694735904,0.0622369498178816,0.950374137811072,NA
"ENSG00000005421.4",39.3060183271468,0.0245251475866719,0.405750740850494,0.0604438762952466,0.951802114286391,0.970315701930511
"ENSG00000005436.9",698.535946678056,0.141446335587255,0.172258273759049,0.821129415154287,0.41157255659154,0.547602493756161
"ENSG00000005448.12",696.604259897532,0.194335303231447,0.150852151752679,1.28825012420147,0.197658908786452,0.313524586463917
"ENSG00000005469.7",257.467536648895,0.346865880752865,0.137413438050356,2.52425007098472,0.0115945417349891,0.0292527813363684
"ENSG00000005471.11",10.1863569720897,-1.31113795608089,0.654102384119831,-2.00448429467991,0.0450182076213759,0.0936987369783038
"ENSG00000005483.15",3791.68070664002,0.0656867038649829,0.147923478268927,0.444058675699633,0.657000162497595,0.759574359769314
"ENSG00000005486.12",1517.72995199061,0.161733958232463,0.113054738661693,1.43058097472977,0.152550343294111,0.255186875251098
"ENSG00000005513.9",19.7168879455575,-0.853296741044679,0.641366466743611,-1.330435539259,0.183374811632726,0.295425065530732
"ENSG00000005700.10",2441.52031214949,-0.120507648578349,0.15117920753851,-0.797117874477888,0.425382576259398,0.560634018759843
"ENSG00000005801.12",731.14761792089,-0.185375795776176,0.137946026282555,-1.34382845792506,0.179003864788969,0.289780846687061
"ENSG00000005810.13",3341.13622194363,-0.210348255645241,0.0695880413502778,-3.02276442278975,0.00250477147694367,0.00757653606072147
"ENSG00000005812.6",1778.56687622615,-0.457943508738664,0.119433227089212,-3.83430574472042,0.000125919438190328,0.000514424065087044
"ENSG00000005844.13",12.4941165401203,-0.416315968166477,0.825385303060611,-0.50438984874426,0.613987450102921,0.724746847989563
"ENSG00000005882.7",196.598155742223,0.606247196885865,0.323527033892975,1.87386874472572,0.0609485183420249,0.120697145334934
"ENSG00000005884.13",1402.25098525711,0.199560102975628,0.0846934962702143,2.35626242585301,0.0184598714550959,0.0438097330327196
"ENSG00000005889.11",1972.75395067858,-0.429438041451404,0.184144895362832,-2.33206595602477,0.0196972216680193,0.046298476765395
"ENSG00000005893.11",3942.16918845222,0.347725835025014,0.087307660295771,3.98276432843381,6.81182961160288e-05,0.00029324184093543
"ENSG00000005955.8",1725.24564837083,0.313385545591708,0.0854562366974676,3.66720508300824,0.00024521611898294,0.000942176760837179
"ENSG00000005961.13",76.7500919464518,1.16600328023438,0.884595693176669,1.31812000581548,0.187463478421054,0.30062095584008
"ENSG00000005981.8",9.75248937050566,-0.54137462236039,0.605283291001074,-0.894415276960667,0.371099741637757,0.507169646904935
"ENSG00000006007.7",2939.87550711366,0.0861884013803914,0.063540581700533,1.35643078917026,0.17496214250695,0.28451771241089
"ENSG00000006015.13",807.315343824418,-0.118134841286965,0.124973452790156,-0.945279486558849,0.344516208306994,0.479869269246734
"ENSG00000006016.6",15.3361165450275,0.210610734503742,0.511814163672709,0.41149844895348,0.680707078346903,0.778699663334612
"ENSG00000006025.7",641.72871920448,0.930215904581978,0.156320444951622,5.9506989304557,2.66999831330067e-09,2.28544517356788e-08
"ENSG00000006042.7",471.339138399116,0.201791283731205,0.122409213484119,1.64849751082981,0.0992506210693535,0.180785491870226
"ENSG00000006047.8",20.6639138138197,-1.26420751093611,0.424240318086691,-2.97993249825392,0.00288311908426589,0.00856421745592187
"ENSG00000006059.3",0,NA,NA,NA,NA,NA
"ENSG00000006071.7",0,NA,NA,NA,NA,NA
"ENSG00000006074.4",0,NA,NA,NA,NA,NA
"ENSG00000006075.11",0.61927669162223,-0.729022713304891,3.94262614543532,-0.184907898038706,0.853301276078541,NA
"ENSG00000006114.11",1492.95626095579,0.0262067895448039,0.137953205400577,0.189968688793471,0.849333666438755,0.90184623183685
"ENSG00000006116.3",2.27373053057683,-3.72374101172695,1.66543287097237,-2.23589979315878,0.0253583358735258,0.0573653093269662
"ENSG00000006118.10",7159.90325002004,0.120676292067172,0.122174433425826,0.98773768523704,0.323281133097779,0.456893092810762
"ENSG00000006125.12",4887.54009317061,0.349604288206099,0.0848694768848753,4.11931710949902,3.7999689539069e-05,0.000171565367182945
"ENSG00000006128.7",0.354076687951713,-0.796597266947442,3.72736493190222,-0.213715931093687,0.830768587145879,NA
"ENSG00000006194.6",1950.76953526402,0.144779050468991,0.0779091623610747,1.85830582798469,0.0631255966886224,0.124248789301439
"ENSG00000006210.6",38.1755024956615,0.748131501893362,0.402516362388487,1.85863624885715,0.0630787154028795,0.124186700212696
"ENSG00000006282.15",239.375245249423,-0.427645462433111,0.143126357603622,-2.98788755330059,0.00280912887130554,0.00837207251946874
"ENSG00000006283.13",113.416915710259,1.39002895269817,0.321170117899642,4.32801457927826,1.50459512107876e-05,7.29548442690733e-05
"ENSG00000006327.9",5313.86089797816,-0.129772779572331,0.0990223423473895,-1.31054039417754,0.190013088442375,0.304078875166278
"ENSG00000006377.9",1.13539676110167,2.23248040104243,2.21720934457619,1.00688751222504,0.313988833690633,NA
"ENSG00000006432.11",1187.0198184985,0.497070999331449,0.146869428032757,3.38444158181499,0.000713231944903596,0.00247499278931085
"ENSG00000006451.3",932.695775103974,0.328176895311534,0.0845030542086776,3.88360986930853,0.00010291699456142,0.000427918030018534
"ENSG00000006453.9",5499.59414250835,0.289163490462031,0.0688302041256734,4.20111336491262,2.65605541659777e-05,0.000123040095743137
"ENSG00000006459.6",616.202269493015,-0.673978324242378,0.19186060632795,-3.51285413478959,0.000443320782503469,0.00160977131673625
"ENSG00000006468.9",73.2125646337992,-0.902089377449763,0.458834358295127,-1.96604583144476,0.0492933167069353,0.101089687738232
"ENSG00000006530.11",2240.92978418491,-0.295104420023412,0.0680561344849952,-4.33619132583082,1.44972768893546e-05,7.03998198570008e-05
"ENSG00000006534.11",88.6202360937794,-0.0878341262701811,0.219207455226925,-0.400689502915193,0.688648740174861,0.784680668903953
"ENSG00000006555.6",8.6079416771965,0.568978362378007,0.708453793214211,0.803126989830327,0.421901339244871,0.557249916101896
"ENSG00000006576.12",400.333529581772,-0.497783925108603,0.178091587202387,-2.79510072838484,0.00518835466461325,0.0144448003770692
"ENSG00000006606.4",1850.24559554783,0.028801127224223,0.114804408414135,0.250871265503399,0.801913640911474,0.869126038809109
"ENSG00000006607.9",1794.71522513129,0.375601960905876,0.168805965747768,2.22505146214503,0.0260777836206303,0.0586976658424056
"ENSG00000006611.11",0.609656616547467,0.915994973534274,2.70949328536727,0.338068737236273,0.735311389023291,NA
"ENSG00000006625.13",657.584898030679,0.164186769392076,0.0903839452870175,1.816547937476,0.069286361420114,0.134157415494829
"ENSG00000006634.3",1505.66341614149,-0.745102017860833,0.0815950725937324,-9.1317035964996,6.74297162933116e-20,1.57579257629175e-18
"ENSG00000006638.7",146.014509982909,-0.00981251981260562,0.166599295917067,-0.0588989272649165,0.953032612488681,0.971220123833515
"ENSG00000006652.9",1440.48106322353,-0.907204038334461,0.0709032124325597,-12.794963827589,1.74933905553654e-37,1.11537582694544e-35
"ENSG00000006659.8",0,NA,NA,NA,NA,NA
"ENSG00000006695.6",583.498593455483,-0.335349327147473,0.102410731268602,-3.27455260785044,0.0010582943194648,0.00353164568385174
"ENSG00000006704.6",666.782754628247,-0.0760114244778514,0.0929046320979824,-0.818166142649223,0.413262325062684,0.549124488344347
"ENSG00000006712.10",2928.51931262123,-0.16673587110789,0.110086511499906,-1.51458947000998,0.129876400496824,0.224668693232864
"ENSG00000006715.11",936.538953611753,-0.406669921406879,0.182758482502834,-2.22517672415327,0.0260693767450235,0.0586868996921957
"ENSG00000006740.12",86.5483039680397,-0.443775500905056,0.243177139375627,-1.8249063297828,0.0680151658651197,0.132170099734295
"ENSG00000006744.14",2457.0383347343,0.769576584960629,0.0922772738907624,8.33982791766965,7.43987231049051e-17,1.35380597829656e-15
"ENSG00000006747.10",12.8078288857866,-1.45649728439515,0.557260282044856,-2.61367503000673,0.00895741898401919,0.0233637301411162
"ENSG00000006756.11",169.440022094028,0.736779050858898,0.221240370102317,3.33021975382774,0.000867774678284479,0.00296239690447242
"ENSG00000006757.7",69.5208334183663,-0.652483533894172,0.265017920115686,-2.46203552427454,0.0138150982522743,0.0340644817593761
"ENSG00000006788.8",2.13628446533743,-2.66847035813696,1.69913237734377,-1.57048997106896,0.116301165767165,0.205846708152922
