"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003.10",1779.96076624144,0.145684712566619,0.0656205717165416,2.22010733457073,0.0264114824480328,0.11441841834894
"ENSG00000000005.5",0.207420051679474,-0.0653235117573452,5.26790435362004,-0.0124002843203589,0.990106258147121,NA
"ENSG00000000419.8",928.476001546475,-0.0434322035327979,0.127029913960953,-0.341905321184019,0.73242214498732,0.884135297137524
"ENSG00000000457.9",391.633104850622,-0.0810037774592912,0.18111253168442,-0.447256612813721,0.654689789717892,0.84306097697597
"ENSG00000000460.12",620.982144060904,-0.50248687038589,0.165740775239469,-3.03176372657771,0.00243129430259367,0.0181355526456079
"ENSG00000000938.8",0.325405126287646,0,5.26790435362005,0,1,NA
"ENSG00000000971.11",596.833836223582,-0.413396943643535,0.132501731063403,-3.11993617234875,0.00180890231661234,0.0143740047971491
"ENSG00000001036.9",8041.69046684668,-0.127576457652717,0.0663573394707314,-1.92256740053582,0.0545344013663057,0.190924709895181
"ENSG00000001084.6",6411.04669199546,0.865968993730573,0.204914687063756,4.22599768781406,2.37884433255284e-05,0.000364686978539907
"ENSG00000001167.10",1804.77968273745,-0.297693978497277,0.276691460873568,-1.07590591179576,0.281969337721586,0.547433659601571
"ENSG00000001460.13",557.147449356513,-0.714093402021544,0.0957907698495707,-7.45472035711742,9.00586395541773e-14,6.68928514735511e-12
"ENSG00000001461.12",1300.70488353404,-0.504926834209184,0.223778001206914,-2.25637386823519,0.024047226771375,0.107109001900316
"ENSG00000001497.12",1671.74024454185,-0.325913639712813,0.207736971341118,-1.56887643835743,0.116676732964513,0.320031656073434
"ENSG00000001561.6",167.652836940489,-0.172425855262436,0.295870669396114,-0.582774411584513,0.560045172832206,0.782796596817593
"ENSG00000001617.7",259.54758945551,0.22675848499688,0.134907063832866,1.68084960530908,0.0927921305977735,0.275700679252662
"ENSG00000001626.10",623.795234557267,-0.803769603655348,0.311238436564515,-2.58248824447085,0.00980907038940118,0.0543379911171975
"ENSG00000001629.5",2781.00111347727,0.138827707588944,0.322873986221323,0.429974892724186,0.667213905004867,0.850566660291973
"ENSG00000001630.11",4145.83460427357,0.380137956736353,0.129406607943016,2.93754672020882,0.00330820321141803,0.0230873767127678
"ENSG00000001631.10",1307.52683763587,0.174445514887243,0.304363554412108,0.573148500727009,0.566544150379333,0.786546622247473
"ENSG00000002016.12",267.712643703142,0.269731318628755,0.255550550862756,1.05549104753687,0.291200801772807,0.55748885344235
"ENSG00000002330.9",1375.65951154795,-0.0681179669896181,0.385309089756209,-0.176787853701343,0.859675030118537,0.947032134799466
"ENSG00000002549.8",1884.49160326589,-0.327005953731254,0.0993219512451008,-3.29238350265883,0.000993420452377621,0.00882080162793107
"ENSG00000002586.13",19700.8058667661,-0.0112440358507736,0.246113531121432,-0.0456863781505201,0.963560221134047,0.987465102899453
"ENSG00000002587.5",102.085991235981,0.455928432055378,0.500236670411028,0.911425449239369,0.362071249557218,0.628923848736384
"ENSG00000002726.15",0.23699755833351,-1.8019563888327,5.24217625870932,-0.343742045269643,0.731040288216357,NA
"ENSG00000002745.8",7.42118681266528,1.91360824274655,0.643506485304837,2.97372021330919,0.00294213208468769,0.021043160810056
"ENSG00000002746.10",18.4155758399588,0.506134316967549,0.647738394143498,0.781386932662543,0.434574954330197,0.691552037060757
"ENSG00000002822.11",497.1435023964,-0.213263719119928,0.281300977697215,-0.758133586544018,0.448371014813124,0.703096995625982
"ENSG00000002834.13",13382.250812014,0.434325770368275,0.0934031973678441,4.65000966356426,3.31919476330769e-06,6.46711580668608e-05
"ENSG00000002919.10",956.772970910282,0.0798672244549839,0.124552427546665,0.641233784263743,0.521370802776608,0.756683558455987
"ENSG00000002933.3",0.198347587027994,0.83240334270778,5.26790435362004,0.158014133672674,0.874445661573868,NA
"ENSG00000003056.3",2771.09687715537,0.156083212979154,0.143576827809287,1.08710587467832,0.276990021883229,0.541554515103135
"ENSG00000003096.9",25.4693146834607,-0.156483305871227,0.303918672260096,-0.514885461651754,0.606633060709861,0.813144255993452
"ENSG00000003137.4",4453.16305002439,0.0029989145173892,0.272919479877974,0.010988275804754,0.991232800814392,0.996777101740577
"ENSG00000003147.13",234.539162330804,0.114945524792497,0.230899704953287,0.49781581494767,0.618613867974999,0.821577393305289
"ENSG00000003249.9",2792.98016835822,0.211083678725096,0.135290024010441,1.56023092071301,0.118705321084282,0.323244686866876
"ENSG00000003393.10",1502.20958656274,0.0199948256367972,0.212630809237754,0.0940354114649483,0.925081027075046,0.972601470584416
"ENSG00000003400.10",497.909001839088,0.0355305002854629,0.103516271562274,0.343235896629915,0.731421001548142,0.883479284279521
"ENSG00000003402.15",4702.13280126074,-0.170594933937734,0.08693487133156,-1.96233032067309,0.0497240393351739,0.179122764917629
"ENSG00000003436.10",7869.78660755495,0.432064577344681,0.0992401127771721,4.35372920539514,1.33841019104879e-05,0.000218524124175262
"ENSG00000003509.11",345.184383481265,0.138643759246315,0.145409604165532,0.953470439878815,0.340351766475236,0.61059479633035
"ENSG00000003756.12",1786.08660241026,0.166940979372999,0.0811091295937383,2.05822673981558,0.0395683728980798,0.152574025742267
"ENSG00000003987.9",61.9822607096889,0.101049861451337,0.296073570219576,0.34129983765993,0.732877870109231,0.884320359675948
"ENSG00000003989.12",5277.91341849108,0.659873849366165,0.336104212984022,1.96330133296346,0.0496111706686018,0.17897267288299
"ENSG00000004059.6",5033.77035888766,-0.0967885623454629,0.304975122712628,-0.317365434546164,0.750966331802887,0.89472387494943
"ENSG00000004139.9",175.599850099074,0.96316411374275,1.08031676642987,0.891557128124306,NA,NA
"ENSG00000004142.7",3957.59424041227,-0.159305349794685,0.172963950241986,-0.921032096987886,0.357033669696621,0.625180101245863
"ENSG00000004399.8",716.588064215562,0.75813641683874,0.340416619828607,2.22708402786105,0.0259416584684685,0.113172491531155
"ENSG00000004455.12",4814.30156767772,-0.171461347474053,0.142577315052401,-1.20258504945921,0.229136936010714,0.484764052832758
"ENSG00000004468.8",16.5635303743763,-0.526535093304218,0.83434097989131,-0.631079026434505,0.527988854008897,0.761651219209598
"ENSG00000004478.5",3983.78456377364,-0.215039450005522,0.155163076239446,-1.38589318552615,0.165779521941077,0.399884457774655
"ENSG00000004487.11",6728.06952701685,-0.407267650315853,0.189283359013224,-2.15162945352951,0.0314265504375551,0.129783203986573
"ENSG00000004534.10",1471.1925216398,-0.0231855134673405,0.203558779024724,-0.113900827949672,0.909316409230845,0.967073341739184
"ENSG00000004660.10",131.989632125526,-0.329070002615661,0.194930784031496,-1.68813768564379,0.0913848017464088,0.273359604543379
"ENSG00000004700.11",1172.70125036175,-0.136653006116058,0.288470067760702,-0.47371641424308,0.635702146680028,0.83119369112601
"ENSG00000004766.11",673.476383179635,0.361642550110725,0.218998905140719,1.65134410091388,0.0986683320092907,0.287694743958531
"ENSG00000004776.7",7.89817696675427,0.688659528930539,0.705046892312681,0.976757058912226,0.328689439516286,0.599713691287345
"ENSG00000004777.14",454.162610752793,-0.706188431576493,0.179247671090831,-3.93973560314011,8.15714586175403e-05,0.00107814707334011
"ENSG00000004779.5",2683.3113700945,-0.42837591257952,0.299658038206927,-1.42954921263853,0.152846440854325,0.379825835192106
"ENSG00000004799.7",107.706389764421,1.03997787887975,0.334067498120771,3.11307710187294,0.0018514764184052,0.0146754551180304
"ENSG00000004809.9",0.104640046788184,0.0655328912986824,5.26790435362004,0.0124400305889474,0.990074547658996,NA
"ENSG00000004838.9",8.04617136591033,-0.665827321369961,0.67168362318792,-0.991281160332354,0.321548309702652,0.592570274642476
"ENSG00000004846.12",86.2853581441655,0.445738139584791,0.248401576402483,1.79442556702041,0.0727452691502855,0.23264663497608
"ENSG00000004848.6",1.15838160807806,2.62839936431613,2.10901790293723,1.24626697604395,0.212666397558142,NA
"ENSG00000004864.9",3625.0648684998,-0.147281357224031,0.144769783359883,-1.0173487436802,0.308987556151085,0.577153733868515
"ENSG00000004866.14",854.930606625826,-0.0516637366202993,0.100563981681225,-0.513739966900542,0.607433805068125,0.813841805302953
"ENSG00000004897.7",2852.34822401661,-0.112441952805137,0.181016836280165,-0.621168478666303,0.534488776833015,0.764846864894639
"ENSG00000004939.9",35.1467744053706,-0.937888104328724,0.28280006041591,-3.31643530397195,0.000911736943205243,0.00819113581967641
"ENSG00000004948.9",28.4318310730597,1.14362157544123,0.496023442372344,2.30557969190246,0.0211341291130466,0.0974819407281371
"ENSG00000004961.10",796.777637588637,-0.14176043186368,0.143164329493151,-0.990193802922549,0.322079400980582,0.593134466641111
"ENSG00000004975.7",1600.63980425415,-0.20663530068378,0.0964654827447243,-2.14206465156658,0.0321882798935237,0.131623419722243
"ENSG00000005001.5",69.3991893843164,2.06602242414943,0.433228676597925,4.76889581819368,1.85238419873594e-06,3.83092423636618e-05
"ENSG00000005007.8",4534.29353899674,0.181689593159817,0.0676684577393008,2.68499680988436,0.00725304984892971,0.0426740430122413
"ENSG00000005020.8",535.006628983755,0.0210319021651826,0.195759053898301,0.107437698264055,0.914441748682023,0.968685112535108
"ENSG00000005022.5",12361.1635577971,-0.272165230460715,0.169329613875712,-1.60731028808986,0.107986318564771,0.30442453729973
"ENSG00000005059.11",379.384577497596,-1.18356002994358,0.145030276306154,-8.16077897724696,3.328707891835e-16,3.13473140218581e-14
"ENSG00000005073.5",109.73596345394,-0.681395806455903,0.217682547885428,-3.13022708101771,0.001746712213529,0.0139569363284052
"ENSG00000005075.11",2656.12593622587,-0.162382537802902,0.326789460376729,-0.496902616185064,0.61925772654243,0.822057097803977
"ENSG00000005100.8",2498.87169907956,-0.108738656283141,0.236295276452118,-0.460181252523577,0.645386126382983,0.838175497086289
"ENSG00000005102.8",1.58926266467021,-2.7931687575308,1.48472639246118,-1.88126834123333,0.0599354253046668,NA
"ENSG00000005108.11",24.7678073989791,0.19303489215882,0.409823914208236,0.471019102269218,0.637627093755693,0.83235566667744
"ENSG00000005156.7",1429.12798356451,-0.22663833623858,0.148938298150453,-1.52169280200608,0.128086072027902,0.339438818350659
"ENSG00000005175.5",869.451921945122,-0.111686551199684,0.0783960580115625,-1.424644988951,0.154259848317425,0.381573649191679
"ENSG00000005187.7",101.789823999429,0.868165230078675,0.312335567725086,2.77959131072393,0.00544273493742564,0.0342111678367148
"ENSG00000005189.15",118.954363344127,0.0896319576380615,0.269369550680429,0.332747177294727,0.739325134476872,0.888416508861018
"ENSG00000005194.10",3061.36142612373,-0.167886687697595,0.176529513637285,-0.951040334493594,0.341583901045213,0.611483229470628
"ENSG00000005238.15",143.255127168742,0.52062544518017,0.167901378104096,3.1007812506303,0.00193010819419976,0.0151832724011691
"ENSG00000005243.5",1.31142001055309,0.863382576662223,2.03462471443798,0.424344878215397,0.671314314325178,NA
"ENSG00000005249.8",1728.73955147267,-0.0651001387372496,0.250472358510853,-0.259909473142238,0.794933603825185,0.917333664924745
"ENSG00000005302.13",1861.06575570203,-0.100663821997988,0.0799203571277816,-1.25955170391744,0.207831127291386,0.457251601290088
"ENSG00000005339.8",5443.70547462019,0.441038901183496,0.310208702200963,1.42174896466243,0.155099140023202,0.382625969142653
"ENSG00000005379.11",0.772739877973151,-1.87915248744604,2.3372657128018,-0.803996087031713,0.421399234859787,NA
"ENSG00000005381.6",0.289503712728374,-0.0680442055666909,5.26790435362005,-0.0129167503809996,0.989694210869888,NA
"ENSG00000005421.4",47.3125030008676,-0.885814650764304,0.321141259788928,-2.7583333619184,0.00580969173892825,0.0360592910951682
"ENSG00000005436.9",683.443729295245,-0.0738431529218025,0.240356629512317,-0.307223283466863,0.758673424310006,0.898694922982572
"ENSG00000005448.12",637.057860418071,-0.431728440717255,0.328731059601863,-1.31331806991446,0.189075792085068,0.432653761437353
"ENSG00000005469.7",232.891688108666,-0.359053959963179,0.125274130098527,-2.8661461043935,0.00415502434252552,0.0277019132419285
"ENSG00000005471.11",13.7145211117894,-1.30471413298136,0.593325643213073,-2.19898490467371,0.0278789956793963,0.118983973737181
"ENSG00000005483.15",3257.27340340824,0.649824466219316,0.339079161934715,1.91643881184427,0.0553092645943618,0.192834215577185
"ENSG00000005486.12",1717.0041194852,0.245810113860974,0.278249091924828,0.88341748812385,0.377010745410333,0.641778244365922
"ENSG00000005513.9",38.63267012669,-0.958529171144363,0.527777948763122,-1.81615994641446,0.0693458402317803,0.225159501743646
"ENSG00000005700.10",2121.40873995203,0.049751915634315,0.243388958943831,0.204413198734281,0.838030616840609,0.937529557056352
"ENSG00000005801.12",702.332851303278,0.362693333100289,0.241397803822298,1.50247155258828,0.132975369376294,0.348736380622254
